cenario_id;requisito;origem;titulo_original;spec;linha;status_auditoria;observacao
V4:EXE-07:S003;EXE-07;v4;Consultas públicas não incrementam o medidor de execução do provedor;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;146;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-07:S004;EXE-07;v4;Atualizar/reexecutar cria novo protocolo com referência ao anterior;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;151;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-08:S001;EXE-08;v4;Recibo é persistido antes da resposta 2xx ao provedor;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;159;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-08:S002;EXE-08;v4;Destino de webhook precisa estar previamente cadastrado, sem URL arbitrária por pedido;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;164;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-08:S003;EXE-08;v4;Erros de entrega são classificados por família de status HTTP;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;169;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-08:S004;EXE-08;v4;Esgotamento das tentativas gera EXHAUSTED e alerta, resultado permanece disponível;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;174;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-09:S001;EXE-09;v4;Falha anterior ao envio permite retry seguro;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;182;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-09:S002;EXE-09;v4;Falha após envio possível exige UNKNOWN e consulta/reenvio idempotente ou reconciliação manual;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;187;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-09:S003;EXE-09;v4;Resultado tardio após encerramento por SLA não reabre o protocolo;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;192;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-09:S004;EXE-09;v4;DLQ é diagnóstico, não encerramento da obrigação;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;197;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-10:S001;EXE-10;v4;Exemplo numérico de retry_until com TTL 60s e reserva final 5s;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;205;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-10:S002;EXE-10;v4;Zero desabilita retry de falha transitória;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;210;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-10:S003;EXE-10;v4;Reinício ou troca de provedor não redefine first_transient_at;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;215;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-10:S004;EXE-10;v4;Falha sem efeito até esgotar TTL antes do deadline resulta em FAILED com motivo específico;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;220;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-10:S005;EXE-10;v4;Fim do TTL não é, sozinho, causa de término quando o provedor volta a aceitar;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;225;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-11:S001;EXE-11;v4;Temporizador encerra o protocolo no deadline mesmo com polling saudável;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;233;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-11:S002;EXE-11;v4;Igualdade exata ao deadline é tratada como atraso;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;238;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-11:S003;EXE-11;v4;Infraestrutura incapaz de confirmar elegibilidade temporal não emite sucesso;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;243;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-11:S004;EXE-11;v4;MONITOR_ONLY e REJECT_LATE aplicam políticas distintas sem afetar o deadline do cliente;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;248;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-12:S001;EXE-12;v4;Retorno tardio é persistido como REJECTED_LATE_SLA sem substituir o erro final;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;256;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-12:S002;EXE-12;v4;Recusa pode responder 2xx ao provedor sem significar aceitação;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;261;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-12:S003;EXE-12;v4;Reexecução solicitada cria novo protocolo, não reutiliza conteúdo rejeitado;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;266;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-12:S004;EXE-12;v4;GET e webhook de encerramento continuam devolvendo a representação de erro original;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;271;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-13:S001;EXE-13;v4;Passos READY sem dependências pendentes são agendados em paralelo dentro de limites;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;279;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-13:S002;EXE-13;v4;Espera de polling/retry usa timers persistidos, não thread dedicada;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;284;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-13:S003;EXE-13;v4;Cancelar espera local não prova que o provedor cancelou a operação;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;289;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-14:S001;EXE-14;v4;Pedido pode reduzir mas não ampliar connection_deadline_at;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;297;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-14:S002;EXE-14;v4;SYNC não retorna 202 diante de fila, provedor lento ou banco em failover;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;302;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-14:S003;EXE-14;v4;Aceite que já consome o orçamento útil é recusado antes de efeito externo;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;307;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-14:S004;EXE-14;v4;Fechamento da conexão interrompe espera local sem provar cancelamento do provedor;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;312;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-14:S005;EXE-14;v4;Mesmo corpo final é retornado na criação SYNC, no GET e no webhook;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;317;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-15:S001;EXE-15;v4;Intenção DIRECT não é duplicada como comando de execução em SQS;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;325;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-15:S002;EXE-15;v4;Lease expirado sozinho não torna seguro um segundo submit;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;330;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-15:S003;EXE-15;v4;Transferência para fila conserva command_id/operation_id sem mudar modo ou estender deadline;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;335;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-15:S004;EXE-15;v4;Crash após final do Cometa e antes da resposta direta é resolvido por leitura da operação existente;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;340;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-15:S005;EXE-15;v4;Em SYNC com conexão perdida, a obrigação durável continua sem prometer resposta à conexão encerrada;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;345;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-16:S001;EXE-16;v4;Repetição da mesma Idempotency-Key recupera o mesmo UUID mesmo sem resposta anterior recebida;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;353;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-16:S002;EXE-16;v4;Componente temporal do UUIDv7 não prova autorização nem commit;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;358;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-16:S003;EXE-16;v4;Nenhuma credencial de cliente consulta outro tenant por conhecer o UUID;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;363;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-16:S004;EXE-16;v4;Request_id técnico de pedido recusado antes do commit não é anunciado como protocolo aceito;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;368;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DAD-01:S001;DAD-01;v4;Isolamento entre domínios impede join, escrita cruzada e chave estrangeira;openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md;8;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DAD-01:S002;DAD-01;v4;Contrato de saldo estrito mantém uma única autoridade financeira ativa;openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md;13;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DAD-01:S003;DAD-01;v4;Ausência em réplica atrasada não é tratada como inexistência do registro;openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md;18;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DAD-02:S001;DAD-02;v4;Unicidade de idempotência do Protocolo é preservada sob concorrência;openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md;26;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DAD-02:S002;DAD-02;v4;Resultado é imutável por versão e só o ponteiro atual muda com auditoria;openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md;31;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DAD-02:S003;DAD-02;v4;Campos de negócio consultados com frequência não ficam escondidos apenas em JSON;openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md;36;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DAD-03:S001;DAD-03;v4;Admissão persiste protocolo, idempotência, pedido e intenção em uma única transação;openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md;44;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DAD-03:S002;DAD-03;v4;Sistema não mantém transação aberta esperando resposta externa;openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md;49;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DAD-03:S003;DAD-03;v4;Atualização concorrente de estado é arbitrada por versão, e lease não neutraliza chamada já enviada ao provedor;openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md;54;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DAD-04:S001;DAD-04;v4;GET do cliente nunca aciona consulta ao provedor, em qualquer estado do resultado;openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md;62;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DAD-04:S002;DAD-04;v4;Link temporário de provedor deve ser capturado pelo hub antes de ser considerado disponível;openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md;67;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DAD-04:S003;DAD-04;v4;Contrato que proíbe armazenamento bloqueia publicação sem decisão explícita;openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md;72;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DAD-04:S004;DAD-04;v4;"Resultado expurgado não recria o pedido e ""atualizar dados"" gera novo protocolo";openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md;77;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DAD-05:S001;DAD-05;v4;Somente objeto no estado DISPONIVEL integra pedido executável;openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md;85;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DAD-05:S002;DAD-05;v4;Falha entre confirmação do objeto e gravação da referência gera órfão, não referência quebrada;openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md;90;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DAD-05:S003;DAD-05;v4;Saída obrigatória indisponível impede publicação de sucesso completo;openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md;95;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DAD-06:S001;DAD-06;v4;Serviço não é publicado sem prazo de retenção explícito;openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md;103;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DAD-06:S002;DAD-06;v4;Resultado necessário a entrega pendente não é removido antes do fim da janela contratual;openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md;108;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DAD-06:S003;DAD-06;v4;Exclusão em conflito com preservação é decidida pelo responsável pelos dados, sem contornar via tombstone;openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md;113;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DAD-07:S001;DAD-07;v4;Conta de aplicação não possui BYPASSRLS e papel de migração é distinto do runtime;openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md;121;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DAD-07:S002;DAD-07;v4;Contexto de tenant em conexão reutilizada é limpo a cada uso do pool;openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md;126;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DAD-07:S003;DAD-07;v4;Restauração bloqueia efeitos externos e reconcilia antes de retomar, sem reexecutar todo o período;openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md;131;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DAD-08:S001;DAD-08;v4;Deadline absoluto do protocolo não é renovado por retry, mensagem ou migração;openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md;139;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DAD-08:S002;DAD-08;v4;Timestamp do provedor é evidência separada e não substitui o relógio autoritativo do hub;openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md;144;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DAD-08:S003;DAD-08;v4;Tentativa tardia permanece vinculada à operação, mas não reabre resposta de sucesso já expirada;openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md;149;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DAD-08:S004;DAD-08;v4;Representação final do cliente não muda em replay de GET ou webhook;openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md;154;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DAD-09:S001;DAD-09;v4;Fronteiras síncronas obrigatórias registram seus dados antes da resposta ao cliente;openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md;162;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DAD-09:S002;DAD-09;v4;Commit com resposta perdida é tratado como incerto, consultando a mesma autoridade recuperada;openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md;167;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DAD-09:S003;DAD-09;v4;Sistema não emite aceite fictício por escrita alternativa durante falha do writer;openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md;172;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DAD-10:S001;DAD-10;v4;Redis indisponível aciona bypass automático sem comprometer a corretude da leitura;openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md;180;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DAD-10:S002;DAD-10;v4;Réplica atrasada não gera 404 definitivo nem sucesso fabricado;openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md;185;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DAD-10:S003;DAD-10;v4;Cache antigo de final revisável não prova atualidade para versão corrente;openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md;190;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DAD-10:S004;DAD-10;v4;Autorização insuficiente suspende a leitura mesmo em fallback de cache;openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md;195;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DAD-11:S001;DAD-11;v4;Novo tenant é alocado em célula pronta sem infraestrutura exclusiva;openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md;203;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DAD-11:S002;DAD-11;v4;Cliente não seleciona célula por header, e o caminho habitual não consulta diretório global;openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md;208;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DAD-11:S003;DAD-11;v4;Migração é abortada e autoridade antiga é mantida quando o orçamento homologado não é atendido;openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md;213;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DAD-11:S004;DAD-11;v4;Fragmentação de saldo entre múltiplas células ativas não é comportamento implícito;openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md;218;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:QUA-01:S001;QUA-01;v4;Matriz de rastreabilidade nasce com status NÃO EXECUTADO;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;8;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:QUA-01:S002;QUA-01;v4;Cobertura de código alta não substitui cobertura de risco;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;13;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:QUA-01:S003;QUA-01;v4;Coleção sintética de referência contém os casos obrigatórios;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;18;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:QUA-01:S004;QUA-01;v4;Homologação usa sandbox real para capacidades não simuláveis;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;23;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:QUA-02:S001;QUA-02;v4;Commit sem resposta ao cliente preserva idempotência;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;31;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:QUA-02:S002;QUA-02;v4;Banco gravado com broker fora preserva o outbox;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;36;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:QUA-02:S003;QUA-02;v4;Timeout externo ambíguo resulta em UNKNOWN sem failover indevido;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;41;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:QUA-02:S004;QUA-02;v4;Callback e polling simultâneos produzem uma única conclusão;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;46;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:QUA-02:S005;QUA-02;v4;Quota de provedor compartilhada respeita limite global sob escala horizontal;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;51;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:QUA-02:S006;QUA-02;v4;Saldo disputado não excede o limite estrito do contrato;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;56;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:QUA-02:S007;QUA-02;v4;Webhook indisponível não gera reexecução indevida;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;61;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:QUA-02:S008;QUA-02;v4;Restauração de backup com efeitos externos já realizados bloqueia saída até reconciliar;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;66;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:QUA-02:S009;QUA-02;v4;Casos adicionais de segurança e contrato são cobertos além da tabela principal;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;71;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:QUA-03:S001;QUA-03;v4;Relatório de desempenho incompleto não qualifica um SLO;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;79;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:QUA-03:S002;QUA-03;v4;"""Fila vazia"" não prova ausência de perda";openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;84;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:QUA-03:S003;QUA-03;v4;Faturamento é validado por calculadora independente antes do aceite;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;89;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:QUA-03:S004;QUA-03;v4;Consulta local (GET) não gera nova chamada ao provedor;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;94;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:QUA-03:S005;QUA-03;v4;Bloqueador de release não é reclassificado para cumprir prazo;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;99;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:QUA-04:S001;QUA-04;v4;G0 não exige conta de produção para fatia sintética;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;107;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:QUA-04:S002;QUA-04;v4;G2 bloqueia promoção sem testes negativos entre tenants aprovados;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;112;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:QUA-04:S003;QUA-04;v4;G3 exige o mesmo artefato de produção e prova correspondente ao RPO assumido;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;117;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
