baseline_id;titulo;capability;status_no_snapshot;achados;evidencias;requisitos_r2;changes;cenarios;tarefas;baseline_url;observacao
EXE-11;Deadline, encerramento e disputa temporal;execucao-e-integracoes;PARCIAL_NAO_QUALIFICADO;F-09;"hub/internal/orbita/store.go:204;hub/internal/orbita/deadline_timer.go:22;hub/internal/cometa/executor.go:267";"R2-EXE-06;R2-INT-08;R2-ADM-07";"r2-02-execucao-duravel-e-resultados;r2-03-integracoes-credenciais-e-pressao;r2-05-console-administrativo";"R2-EXE-06-S01;R2-EXE-06-S02;R2-EXE-06-S03;R2-EXE-06-S04;R2-INT-08-S01;R2-INT-08-S02;R2-INT-08-S03;R2-ADM-07-S01;R2-ADM-07-S02;R2-ADM-07-S03";"r2-02-execucao-duravel-e-resultados:2.6/3.6;r2-03-integracoes-credenciais-e-pressao:2.8/3.8;r2-05-console-administrativo:2.7/3.7";https://github.com/leandroclf/ai-hub/blob/a39d394b0d87185ed4cc3861c12ec45f2c302d9e/openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md#L230;Há parte do mecanismo ou artefato, mas cenários/invariantes normativos não estão integralmente comprovados.
EXE-12;Rejeição de retorno tardio sem apagar evidência;execucao-e-integracoes;PARCIAL_NAO_QUALIFICADO;"F-03;F-09";"hub/internal/cometa/handlers.go:73;hub/internal/cometa/executor.go:267;hub/internal/orbita/store.go:204;hub/internal/orbita/deadline_timer.go:22";R2-EXE-06;r2-02-execucao-duravel-e-resultados;"R2-EXE-06-S01;R2-EXE-06-S02;R2-EXE-06-S03;R2-EXE-06-S04";r2-02-execucao-duravel-e-resultados:2.6/3.6;https://github.com/leandroclf/ai-hub/blob/a39d394b0d87185ed4cc3861c12ec45f2c302d9e/openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md#L253;Há parte do mecanismo ou artefato, mas cenários/invariantes normativos não estão integralmente comprovados.
EXE-13;Paralelismo e espera eficiente;execucao-e-integracoes;PARCIAL_NAO_QUALIFICADO;"F-15;F-16;F-27;F-42";"hub/internal/cometa/poller.go:48;hub/internal/cometa/store.go:134;hub/internal/cometa/worker.go:34;hub/internal/cometa/poller.go:41;hub/internal/pulsar/worker.go:51;hub/deploy/kong/kong.yml:18;hub/internal/pulsar/store.go:105;hub/internal/pulsar/worker.go:15;hub/internal/pulsar/worker.go:59;hub/internal/orbita/handlers.go:114;hub/internal/atlasclient/client.go:43;hub/internal/platform/pg/pg.go:29;hub/internal/queue/queue.go:199";"R2-INT-06;R2-CAT-03;R2-CAT-04";"r2-03-integracoes-credenciais-e-pressao;r2-04-catalogo-produtos-e-contratos";"R2-INT-06-S01;R2-INT-06-S02;R2-INT-06-S03;R2-INT-06-S04;R2-CAT-03-S01;R2-CAT-03-S02;R2-CAT-03-S03;R2-CAT-04-S01;R2-CAT-04-S02;R2-CAT-04-S03";"r2-03-integracoes-credenciais-e-pressao:2.6/3.6;r2-04-catalogo-produtos-e-contratos:2.3/3.3;r2-04-catalogo-produtos-e-contratos:2.4/3.4";https://github.com/leandroclf/ai-hub/blob/a39d394b0d87185ed4cc3861c12ec45f2c302d9e/openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md#L276;Há parte do mecanismo ou artefato, mas cenários/invariantes normativos não estão integralmente comprovados.
EXE-14;SYNC direto, prazo e resposta final;execucao-e-integracoes;PARCIAL_NAO_QUALIFICADO;"F-06;F-08;F-11";"hub/internal/cometa/executor.go:120;hub/internal/cometa/executor.go:192;hub/internal/cometa/executor.go:267;hub/internal/cometa/store.go:45;hub/internal/cometa/executor.go:219;hub/internal/orbita/handlers.go:168;hub/internal/orbita/handlers.go:187;hub/internal/orbita/handlers.go:242;hub/internal/platform/httpserver/httpserver.go:90";"R2-EXE-04;R2-EXE-07";r2-02-execucao-duravel-e-resultados;"R2-EXE-04-S01;R2-EXE-04-S02;R2-EXE-04-S03;R2-EXE-07-S01;R2-EXE-07-S02;R2-EXE-07-S03;R2-EXE-07-S04";"r2-02-execucao-duravel-e-resultados:2.4/3.4;r2-02-execucao-duravel-e-resultados:2.7/3.7";https://github.com/leandroclf/ai-hub/blob/a39d394b0d87185ed4cc3861c12ec45f2c302d9e/openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md#L294;Há parte do mecanismo ou artefato, mas cenários/invariantes normativos não estão integralmente comprovados.
EXE-15;Posse única entre despacho direto, fila e recuperação;execucao-e-integracoes;PARCIAL_NAO_QUALIFICADO;"F-04;F-07";"hub/internal/orbita/handlers.go:178;hub/internal/orbita/handlers.go:213;hub/internal/orbita/dispatcher.go:78;hub/internal/orbita/store.go:74;hub/internal/cometa/store.go:32;hub/internal/cometa/executor.go:100;hub/internal/cometa/store.go:85;hub/internal/dispatch/contract.go:40";"R2-EXE-01;R2-EXE-03;R2-EXE-09";r2-02-execucao-duravel-e-resultados;"R2-EXE-01-S01;R2-EXE-01-S02;R2-EXE-01-S03;R2-EXE-03-S01;R2-EXE-03-S02;R2-EXE-03-S03;R2-EXE-09-S01;R2-EXE-09-S02;R2-EXE-09-S03";"r2-02-execucao-duravel-e-resultados:2.1/3.1;r2-02-execucao-duravel-e-resultados:2.3/3.3;r2-02-execucao-duravel-e-resultados:2.9/3.9";https://github.com/leandroclf/ai-hub/blob/a39d394b0d87185ed4cc3861c12ec45f2c302d9e/openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md#L322;Há parte do mecanismo ou artefato, mas cenários/invariantes normativos não estão integralmente comprovados.
EXE-16;UUIDv7, repetição e consulta futura;execucao-e-integracoes;PARCIAL_NAO_QUALIFICADO;"F-01;F-11";"hub/internal/orbita/handlers.go:95;hub/internal/orbita/handlers.go:279;hub/deploy/kong/kong.yml:4;hub/internal/orbita/handlers.go:168;hub/internal/orbita/handlers.go:187;hub/internal/orbita/handlers.go:242;hub/internal/platform/httpserver/httpserver.go:90";"R2-SEG-01;R2-EXE-02";"r2-01-identidade-e-isolamento;r2-02-execucao-duravel-e-resultados";"R2-SEG-01-S01;R2-SEG-01-S02;R2-SEG-01-S03;R2-EXE-02-S01;R2-EXE-02-S02;R2-EXE-02-S03";"r2-01-identidade-e-isolamento:2.1/3.1;r2-02-execucao-duravel-e-resultados:2.2/3.2";https://github.com/leandroclf/ai-hub/blob/a39d394b0d87185ed4cc3861c12ec45f2c302d9e/openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md#L350;Há parte do mecanismo ou artefato, mas cenários/invariantes normativos não estão integralmente comprovados.
DAD-01;Bancos e propriedade;persistencia-e-dados;PARCIAL_NAO_QUALIFICADO;F-30;"hub/deploy/postgres-init/01-init.sh:8;hub/deploy/docker-compose.yml:56;hub/migrations/core/0001_init.sql:7;hub/migrations/core/0001_init.sql:122";"R2-SEG-02;R2-DAD-04";"r2-01-identidade-e-isolamento;r2-07-objetos-dados-e-retencao";"R2-SEG-02-S01;R2-SEG-02-S02;R2-SEG-02-S03;R2-DAD-04-S01;R2-DAD-04-S02;R2-DAD-04-S03";"r2-01-identidade-e-isolamento:2.2/3.2;r2-07-objetos-dados-e-retencao:2.4/3.4";https://github.com/leandroclf/ai-hub/blob/a39d394b0d87185ed4cc3861c12ec45f2c302d9e/openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md#L5;Há parte do mecanismo ou artefato, mas cenários/invariantes normativos não estão integralmente comprovados.
DAD-02;Modelo lógico mínimo;persistencia-e-dados;PARCIAL_NAO_QUALIFICADO;F-04;"hub/internal/orbita/handlers.go:178;hub/internal/orbita/handlers.go:213;hub/internal/orbita/dispatcher.go:78;hub/internal/orbita/store.go:74";R2-EXE-01;r2-02-execucao-duravel-e-resultados;"R2-EXE-01-S01;R2-EXE-01-S02;R2-EXE-01-S03";r2-02-execucao-duravel-e-resultados:2.1/3.1;https://github.com/leandroclf/ai-hub/blob/a39d394b0d87185ed4cc3861c12ec45f2c302d9e/openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md#L23;Há parte do mecanismo ou artefato, mas cenários/invariantes normativos não estão integralmente comprovados.
DAD-03;Transações e referências;persistencia-e-dados;PARCIAL_NAO_QUALIFICADO;"F-04;F-07;F-08;F-24";"hub/internal/orbita/handlers.go:178;hub/internal/orbita/handlers.go:213;hub/internal/orbita/dispatcher.go:78;hub/internal/orbita/store.go:74;hub/internal/cometa/store.go:32;hub/internal/cometa/executor.go:100;hub/internal/cometa/store.go:85;hub/internal/dispatch/contract.go:40;hub/internal/cometa/executor.go:192;hub/internal/cometa/executor.go:219;hub/internal/libra/store.go:73;hub/internal/libra/store.go:100;hub/internal/libra/consumers.go:75";"R2-EXE-01;R2-EXE-02;R2-EXE-03;R2-FIN-03";"r2-02-execucao-duravel-e-resultados;r2-06-financeiro-auditavel";"R2-EXE-01-S01;R2-EXE-01-S02;R2-EXE-01-S03;R2-EXE-02-S01;R2-EXE-02-S02;R2-EXE-02-S03;R2-EXE-03-S01;R2-EXE-03-S02;R2-EXE-03-S03;R2-FIN-03-S01;R2-FIN-03-S02;R2-FIN-03-S03;R2-FIN-03-S04";"r2-02-execucao-duravel-e-resultados:2.1/3.1;r2-02-execucao-duravel-e-resultados:2.2/3.2;r2-02-execucao-duravel-e-resultados:2.3/3.3;r2-06-financeiro-auditavel:2.3/3.3";https://github.com/leandroclf/ai-hub/blob/a39d394b0d87185ed4cc3861c12ec45f2c302d9e/openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md#L41;Há parte do mecanismo ou artefato, mas cenários/invariantes normativos não estão integralmente comprovados.
DAD-04;Resultado como fonte de consulta;persistencia-e-dados;PARCIAL_NAO_QUALIFICADO;"F-06;F-28";"hub/internal/cometa/executor.go:120;hub/internal/cometa/executor.go:192;hub/internal/cometa/executor.go:267;hub/internal/cometa/store.go:45;hub/internal/orbita/finalize.go:49;hub/internal/orbita/handlers.go:303;hub/test/e2e/e2e_test.go:163";"R2-EXE-04;R2-EXE-08;R2-ADM-08;R2-DAD-02";"r2-02-execucao-duravel-e-resultados;r2-05-console-administrativo;r2-07-objetos-dados-e-retencao";"R2-EXE-04-S01;R2-EXE-04-S02;R2-EXE-04-S03;R2-EXE-08-S01;R2-EXE-08-S02;R2-EXE-08-S03;R2-ADM-08-S01;R2-ADM-08-S02;R2-ADM-08-S03;R2-DAD-02-S01;R2-DAD-02-S02;R2-DAD-02-S03";"r2-02-execucao-duravel-e-resultados:2.4/3.4;r2-02-execucao-duravel-e-resultados:2.8/3.8;r2-05-console-administrativo:2.8/3.8;r2-07-objetos-dados-e-retencao:2.2/3.2";https://github.com/leandroclf/ai-hub/blob/a39d394b0d87185ed4cc3861c12ec45f2c302d9e/openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md#L59;Há parte do mecanismo ou artefato, mas cenários/invariantes normativos não estão integralmente comprovados.
DAD-05;Arquivos e atomicidade com objetos;persistencia-e-dados;PARCIAL_NAO_QUALIFICADO;F-29;"hub/internal/objectstore/objectstore.go:43;hub/internal/objectstore/objectstore.go:56;hub/internal/objectstore/objectstore.go:79;hub/internal/orbita/handlers.go:114";"R2-DAD-01;R2-DAD-02";r2-07-objetos-dados-e-retencao;"R2-DAD-01-S01;R2-DAD-01-S02;R2-DAD-01-S03;R2-DAD-02-S01;R2-DAD-02-S02;R2-DAD-02-S03";"r2-07-objetos-dados-e-retencao:2.1/3.1;r2-07-objetos-dados-e-retencao:2.2/3.2";https://github.com/leandroclf/ai-hub/blob/a39d394b0d87185ed4cc3861c12ec45f2c302d9e/openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md#L82;Há parte do mecanismo ou artefato, mas cenários/invariantes normativos não estão integralmente comprovados.
DAD-06;Retenção e expurgo;persistencia-e-dados;NAO_IMPLEMENTADO;F-30;"hub/deploy/postgres-init/01-init.sh:8;hub/deploy/docker-compose.yml:56;hub/migrations/core/0001_init.sql:7;hub/migrations/core/0001_init.sql:122";R2-DAD-03;r2-07-objetos-dados-e-retencao;"R2-DAD-03-S01;R2-DAD-03-S02;R2-DAD-03-S03";r2-07-objetos-dados-e-retencao:2.3/3.3;https://github.com/leandroclf/ai-hub/blob/a39d394b0d87185ed4cc3861c12ec45f2c302d9e/openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md#L100;"Obrigação não implementada no escopo normativo; modelos/comentários isolados não a satisfazem."
DAD-07;Isolamento, recuperação e auditoria;persistencia-e-dados;PARCIAL_NAO_QUALIFICADO;"F-02;F-30;F-31";"hub/internal/orbita/handlers.go:53;hub/cmd/orbita/main.go:119;hub/internal/atlas/handlers.go:24;hub/deploy/docker-compose.yml:57;hub/deploy/postgres-init/01-init.sh:8;hub/deploy/docker-compose.yml:56;hub/migrations/core/0001_init.sql:7;hub/migrations/core/0001_init.sql:122;hub/deploy/docker-compose.yml:3;hub/deploy/docker-compose.yml:12;hub/deploy/docker-compose.yml:25;hub/admin-ui/README.md:1";"R2-SEG-02;R2-DAD-04;R2-DAD-05;R2-OPE-01";"r2-01-identidade-e-isolamento;r2-07-objetos-dados-e-retencao;r2-08-operacao-elastica-e-observavel";"R2-SEG-02-S01;R2-SEG-02-S02;R2-SEG-02-S03;R2-DAD-04-S01;R2-DAD-04-S02;R2-DAD-04-S03;R2-DAD-05-S01;R2-DAD-05-S02;R2-DAD-05-S03;R2-OPE-01-S01;R2-OPE-01-S02;R2-OPE-01-S03";"r2-01-identidade-e-isolamento:2.2/3.2;r2-07-objetos-dados-e-retencao:2.4/3.4;r2-07-objetos-dados-e-retencao:2.5/3.5;r2-08-operacao-elastica-e-observavel:2.1/3.1";https://github.com/leandroclf/ai-hub/blob/a39d394b0d87185ed4cc3861c12ec45f2c302d9e/openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md#L118;Há parte do mecanismo ou artefato, mas cenários/invariantes normativos não estão integralmente comprovados.
DAD-08;Persistência adicional de contrato, prazo e pressão;persistencia-e-dados;PARCIAL_NAO_QUALIFICADO;"F-09;F-16";"hub/internal/orbita/store.go:204;hub/internal/orbita/deadline_timer.go:22;hub/internal/cometa/executor.go:267;hub/internal/cometa/worker.go:34;hub/internal/cometa/poller.go:41;hub/internal/pulsar/worker.go:51;hub/deploy/kong/kong.yml:18";"R2-CAT-06;R2-DAD-03";"r2-04-catalogo-produtos-e-contratos;r2-07-objetos-dados-e-retencao";"R2-CAT-06-S01;R2-CAT-06-S02;R2-CAT-06-S03;R2-DAD-03-S01;R2-DAD-03-S02;R2-DAD-03-S03";"r2-04-catalogo-produtos-e-contratos:2.6/3.6;r2-07-objetos-dados-e-retencao:2.3/3.3";https://github.com/leandroclf/ai-hub/blob/a39d394b0d87185ed4cc3861c12ec45f2c302d9e/openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md#L136;Há parte do mecanismo ou artefato, mas cenários/invariantes normativos não estão integralmente comprovados.
DAD-09;Dependência mínima de escrita, sem custódia fictícia;persistencia-e-dados;PARCIAL_NAO_QUALIFICADO;F-14;"hub/cmd/cometa/main.go:43;hub/internal/providerauth/client.go:88;hub/cmd/orbita/main.go:54;hub/internal/atlasclient/client.go:131";"R2-EXE-01;R2-EXE-09;R2-DAD-02;R2-OPE-06";"r2-02-execucao-duravel-e-resultados;r2-07-objetos-dados-e-retencao;r2-08-operacao-elastica-e-observavel";"R2-EXE-01-S01;R2-EXE-01-S02;R2-EXE-01-S03;R2-EXE-09-S01;R2-EXE-09-S02;R2-EXE-09-S03;R2-DAD-02-S01;R2-DAD-02-S02;R2-DAD-02-S03;R2-OPE-06-S01;R2-OPE-06-S02;R2-OPE-06-S03";"r2-02-execucao-duravel-e-resultados:2.1/3.1;r2-02-execucao-duravel-e-resultados:2.9/3.9;r2-07-objetos-dados-e-retencao:2.2/3.2;r2-08-operacao-elastica-e-observavel:2.6/3.6";https://github.com/leandroclf/ai-hub/blob/a39d394b0d87185ed4cc3861c12ec45f2c302d9e/openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md#L159;Há parte do mecanismo ou artefato, mas cenários/invariantes normativos não estão integralmente comprovados.
DAD-10;Cache dispensável e continuidade de leitura;persistencia-e-dados;PARCIAL_NAO_QUALIFICADO;"F-14;F-35";"hub/cmd/cometa/main.go:43;hub/internal/providerauth/client.go:88;hub/cmd/orbita/main.go:54;hub/internal/atlasclient/client.go:131;hub/internal/platform/httpserver/httpserver.go:86;hub/cmd/orbita/main.go:115;hub/cmd/cometa/main.go:52;hub/deploy/k8s/orbita.yaml:82";"R2-INT-03;R2-CAT-06;R2-DAD-04;R2-OPE-06";"r2-03-integracoes-credenciais-e-pressao;r2-04-catalogo-produtos-e-contratos;r2-07-objetos-dados-e-retencao;r2-08-operacao-elastica-e-observavel";"R2-INT-03-S01;R2-INT-03-S02;R2-INT-03-S03;R2-CAT-06-S01;R2-CAT-06-S02;R2-CAT-06-S03;R2-DAD-04-S01;R2-DAD-04-S02;R2-DAD-04-S03;R2-OPE-06-S01;R2-OPE-06-S02;R2-OPE-06-S03";"r2-03-integracoes-credenciais-e-pressao:2.3/3.3;r2-04-catalogo-produtos-e-contratos:2.6/3.6;r2-07-objetos-dados-e-retencao:2.4/3.4;r2-08-operacao-elastica-e-observavel:2.6/3.6";https://github.com/leandroclf/ai-hub/blob/a39d394b0d87185ed4cc3861c12ec45f2c302d9e/openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md#L177;Há parte do mecanismo ou artefato, mas cenários/invariantes normativos não estão integralmente comprovados.
DAD-11;Dados, placement e crescimento de células;persistencia-e-dados;NAO_IMPLEMENTADO;F-33;"hub/migrations/control/0001_init.sql:62;hub/deploy/terraform/main.tf:517;hub/deploy/terraform/crossplane/composition.yaml:272;hub/deploy/terraform/main.tf:736";"R2-CAT-08;R2-FIN-03;R2-OPE-04;R2-OPE-05";"r2-04-catalogo-produtos-e-contratos;r2-06-financeiro-auditavel;r2-08-operacao-elastica-e-observavel";"R2-CAT-08-S01;R2-CAT-08-S02;R2-CAT-08-S03;R2-FIN-03-S01;R2-FIN-03-S02;R2-FIN-03-S03;R2-FIN-03-S04;R2-OPE-04-S01;R2-OPE-04-S02;R2-OPE-04-S03;R2-OPE-05-S01;R2-OPE-05-S02;R2-OPE-05-S03";"r2-04-catalogo-produtos-e-contratos:2.8/3.8;r2-06-financeiro-auditavel:2.3/3.3;r2-08-operacao-elastica-e-observavel:2.4/3.4;r2-08-operacao-elastica-e-observavel:2.5/3.5";https://github.com/leandroclf/ai-hub/blob/a39d394b0d87185ed4cc3861c12ec45f2c302d9e/openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md#L200;"Obrigação não implementada no escopo normativo; modelos/comentários isolados não a satisfazem."
QUA-01;Estratégia de engenharia;qualidade-e-aceite;PARCIAL_NAO_QUALIFICADO;"F-19;F-31;F-38";"hub/deploy/import_hiveplace_collection.sh:38;hub/deploy/import_hiveplace_collection.sh:58;hub/internal/cometa/executor.go:120;hub/migrations/control/0003_provider_api_catalog.sql:4;hub/deploy/docker-compose.yml:3;hub/deploy/docker-compose.yml:12;hub/deploy/docker-compose.yml:25;hub/admin-ui/README.md:1;hub/test/e2e/e2e_test.go:78;hub/test/e2e/e2e_test.go:152;hub/test/e2e/e2e_test.go:230;hub/internal/atlas/handlers_test.go:5";"R2-CAT-07;R2-OPE-01;R2-QUA-02";"r2-04-catalogo-produtos-e-contratos;r2-08-operacao-elastica-e-observavel;r2-09-qualificacao-e-rastreabilidade";"R2-CAT-07-S01;R2-CAT-07-S02;R2-CAT-07-S03;R2-OPE-01-S01;R2-OPE-01-S02;R2-OPE-01-S03;R2-QUA-02-S01;R2-QUA-02-S02;R2-QUA-02-S03";"r2-04-catalogo-produtos-e-contratos:2.7/3.7;r2-08-operacao-elastica-e-observavel:2.1/3.1;r2-09-qualificacao-e-rastreabilidade:2.2/3.2";https://github.com/leandroclf/ai-hub/blob/a39d394b0d87185ed4cc3861c12ec45f2c302d9e/openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md#L5;Há parte do mecanismo ou artefato, mas cenários/invariantes normativos não estão integralmente comprovados.
QUA-02;Casos críticos de falha e concorrência;qualidade-e-aceite;PARCIAL_NAO_QUALIFICADO;F-38;"hub/test/e2e/e2e_test.go:78;hub/test/e2e/e2e_test.go:152;hub/test/e2e/e2e_test.go:230;hub/internal/atlas/handlers_test.go:5";R2-QUA-02;r2-09-qualificacao-e-rastreabilidade;"R2-QUA-02-S01;R2-QUA-02-S02;R2-QUA-02-S03";r2-09-qualificacao-e-rastreabilidade:2.2/3.2;https://github.com/leandroclf/ai-hub/blob/a39d394b0d87185ed4cc3861c12ec45f2c302d9e/openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md#L28;Há parte do mecanismo ou artefato, mas cenários/invariantes normativos não estão integralmente comprovados.
QUA-03;Critérios de aceite e evidência;qualidade-e-aceite;PARCIAL_NAO_QUALIFICADO;"F-22;F-38;F-39";"hub/admin-ui/src/pages/ServicesPage.tsx:81;hub/admin-ui/src/pages/ServicesPage.tsx:122;hub/admin-ui/src/pages/ProviderAccountsPage.tsx:97;hub/admin-ui/src/pages/CredentialBindingsPage.tsx:116;hub/test/e2e/e2e_test.go:78;hub/test/e2e/e2e_test.go:152;hub/test/e2e/e2e_test.go:230;hub/internal/atlas/handlers_test.go:5;openspec/changes/hub-interoperabilidade-v4/TRACEABILITY.md:68;openspec/changes/hub-interoperabilidade-v4/TRACEABILITY.md:84;openspec/changes/hub-interoperabilidade-v4/TRACEABILITY.md:138;openspec/changes/hub-interoperabilidade-v4/tasks.md:1";"R2-ADM-12;R2-QUA-01;R2-QUA-04";"r2-05-console-administrativo;r2-09-qualificacao-e-rastreabilidade";"R2-ADM-12-S01;R2-ADM-12-S02;R2-ADM-12-S03;R2-QUA-01-S01;R2-QUA-01-S02;R2-QUA-01-S03;R2-QUA-04-S01;R2-QUA-04-S02;R2-QUA-04-S03";"r2-05-console-administrativo:2.12/3.12;r2-09-qualificacao-e-rastreabilidade:2.1/3.1;r2-09-qualificacao-e-rastreabilidade:2.4/3.4";https://github.com/leandroclf/ai-hub/blob/a39d394b0d87185ed4cc3861c12ec45f2c302d9e/openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md#L76;Há parte do mecanismo ou artefato, mas cenários/invariantes normativos não estão integralmente comprovados.
QUA-04;Gates e definição de pronto;qualidade-e-aceite;PARCIAL_NAO_QUALIFICADO;"F-38;F-39;F-40";"hub/test/e2e/e2e_test.go:78;hub/test/e2e/e2e_test.go:152;hub/test/e2e/e2e_test.go:230;hub/internal/atlas/handlers_test.go:5;openspec/changes/hub-interoperabilidade-v4/TRACEABILITY.md:68;openspec/changes/hub-interoperabilidade-v4/TRACEABILITY.md:84;openspec/changes/hub-interoperabilidade-v4/TRACEABILITY.md:138;openspec/changes/hub-interoperabilidade-v4/tasks.md:1;hub/go.mod:3;hub/deploy/Dockerfile:5;hub/deploy/terraform/variables.tf:121;hub/admin-ui/package.json:6;hub/api/asyncapi.yaml:83";"R2-ADM-12;R2-OPE-08;R2-QUA-01;R2-QUA-03";"r2-05-console-administrativo;r2-08-operacao-elastica-e-observavel;r2-09-qualificacao-e-rastreabilidade";"R2-ADM-12-S01;R2-ADM-12-S02;R2-ADM-12-S03;R2-OPE-08-S01;R2-OPE-08-S02;R2-OPE-08-S03;R2-QUA-01-S01;R2-QUA-01-S02;R2-QUA-01-S03;R2-QUA-03-S01;R2-QUA-03-S02;R2-QUA-03-S03";"r2-05-console-administrativo:2.12/3.12;r2-08-operacao-elastica-e-observavel:2.8/3.8;r2-09-qualificacao-e-rastreabilidade:2.1/3.1;r2-09-qualificacao-e-rastreabilidade:2.3/3.3";https://github.com/leandroclf/ai-hub/blob/a39d394b0d87185ed4cc3861c12ec45f2c302d9e/openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md#L104;Há parte do mecanismo ou artefato, mas cenários/invariantes normativos não estão integralmente comprovados.
QUA-05;Qualificação dos incrementos v3;qualidade-e-aceite;PARCIAL_NAO_QUALIFICADO;F-38;"hub/test/e2e/e2e_test.go:78;hub/test/e2e/e2e_test.go:152;hub/test/e2e/e2e_test.go:230;hub/internal/atlas/handlers_test.go:5";R2-QUA-02;r2-09-qualificacao-e-rastreabilidade;"R2-QUA-02-S01;R2-QUA-02-S02;R2-QUA-02-S03";r2-09-qualificacao-e-rastreabilidade:2.2/3.2;https://github.com/leandroclf/ai-hub/blob/a39d394b0d87185ed4cc3861c12ec45f2c302d9e/openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md#L132;Há parte do mecanismo ou artefato, mas cenários/invariantes normativos não estão integralmente comprovados.
QUA-06;Qualificação integrada da v4;qualidade-e-aceite;PARCIAL_NAO_QUALIFICADO;"F-37;F-38";"hub/deploy/k8s/README.md:106;hub/evidence/EVIDENCE.md:1;hub/test/e2e/e2e_test.go:9;hub/test/e2e/e2e_test.go:78;hub/test/e2e/e2e_test.go:152;hub/test/e2e/e2e_test.go:230;hub/internal/atlas/handlers_test.go:5";"R2-QUA-02;R2-QUA-03";r2-09-qualificacao-e-rastreabilidade;"R2-QUA-02-S01;R2-QUA-02-S02;R2-QUA-02-S03;R2-QUA-03-S01;R2-QUA-03-S02;R2-QUA-03-S03";"r2-09-qualificacao-e-rastreabilidade:2.2/3.2;r2-09-qualificacao-e-rastreabilidade:2.3/3.3";https://github.com/leandroclf/ai-hub/blob/a39d394b0d87185ed4cc3861c12ec45f2c302d9e/openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md#L185;Há parte do mecanismo ou artefato, mas cenários/invariantes normativos não estão integralmente comprovados.
