scenario_key,scenario_id,change,requirement_id,requirement_title,scenario_title,spec,line,source_digest
r2-07-objetos-dados-e-retencao:R2-DAD-05-S02,R2-DAD-05-S02,r2-07-objetos-dados-e-retencao,R2-DAD-05,Restauração reconciliada sem duplicar efeito,Operação após backup,openspec/changes/r2-07-objetos-dados-e-retencao/specs/objetos-dados-e-retencao/spec.md,113,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-07-objetos-dados-e-retencao:R2-DAD-05-S03,R2-DAD-05-S03,r2-07-objetos-dados-e-retencao,R2-DAD-05,Restauração reconciliada sem duplicar efeito,Falha regional,openspec/changes/r2-07-objetos-dados-e-retencao/specs/objetos-dados-e-retencao/spec.md,119,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-01-S01,R2-OPE-01-S01,r2-08-operacao-elastica-e-observavel,R2-OPE-01,Plataforma local completa e persistente,Primeira instalação,openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,11,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-01-S02,R2-OPE-01-S02,r2-08-operacao-elastica-e-observavel,R2-OPE-01,Plataforma local completa e persistente,Recriação sem reset,openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,17,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-01-S03,R2-OPE-01-S03,r2-08-operacao-elastica-e-observavel,R2-OPE-01,Plataforma local completa e persistente,Cache desligado,openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,23,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-02-S01,R2-OPE-02-S01,r2-08-operacao-elastica-e-observavel,R2-OPE-02,Kubernetes e cinco ambientes coerentes,Overlay aplicável,openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,35,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-02-S02,R2-OPE-02-S02,r2-08-operacao-elastica-e-observavel,R2-OPE-02,Kubernetes e cinco ambientes coerentes,Separação ambiental,openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,41,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-02-S03,R2-OPE-02-S03,r2-08-operacao-elastica-e-observavel,R2-OPE-02,Kubernetes e cinco ambientes coerentes,Produção sem perfil,openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,47,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-03-S01,R2-OPE-03-S01,r2-08-operacao-elastica-e-observavel,R2-OPE-03,Probes por capacidade e drenagem,Dependência opcional falha,openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,59,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-03-S02,R2-OPE-03-S02,r2-08-operacao-elastica-e-observavel,R2-OPE-03,Probes por capacidade e drenagem,Rolling update,openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,65,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-03-S03,R2-OPE-03-S03,r2-08-operacao-elastica-e-observavel,R2-OPE-03,Probes por capacidade e drenagem,Provedor fora,openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,71,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-04-S01,R2-OPE-04-S01,r2-08-operacao-elastica-e-observavel,R2-OPE-04,"Escala de pods, nós e dados sem chamados rotineiros",Fila cresce com CPU baixa,openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,83,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-04-S02,R2-OPE-04-S02,r2-08-operacao-elastica-e-observavel,R2-OPE-04,"Escala de pods, nós e dados sem chamados rotineiros",Célula próxima do envelope,openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,89,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-04-S03,R2-OPE-04-S03,r2-08-operacao-elastica-e-observavel,R2-OPE-04,"Escala de pods, nós e dados sem chamados rotineiros",Quota esgotada,openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,95,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-05-S01,R2-OPE-05-S01,r2-08-operacao-elastica-e-observavel,R2-OPE-05,"Placement, fencing e recursos por ambiente e célula",Cliente realocado,openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,107,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-05-S02,R2-OPE-05-S02,r2-08-operacao-elastica-e-observavel,R2-OPE-05,"Placement, fencing e recursos por ambiente e célula",Dois ambientes/células,openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,113,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-05-S03,R2-OPE-05-S03,r2-08-operacao-elastica-e-observavel,R2-OPE-05,"Placement, fencing e recursos por ambiente e célula",Falha parcial de provisionamento,openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,119,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-06-S01,R2-OPE-06-S01,r2-08-operacao-elastica-e-observavel,R2-OPE-06,Fallback seletivo e dependências mínimas,Reinício com broker fora,openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,131,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-06-S02,R2-OPE-06-S02,r2-08-operacao-elastica-e-observavel,R2-OPE-06,Fallback seletivo e dependências mínimas,Redis lenta,openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,137,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-06-S03,R2-OPE-06-S03,r2-08-operacao-elastica-e-observavel,R2-OPE-06,Fallback seletivo e dependências mínimas,Todas cópias autoritativas indisponíveis,openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,143,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-07-S01,R2-OPE-07-S01,r2-08-operacao-elastica-e-observavel,R2-OPE-07,Telemetria e SLA com investigação acionável,Fluxo rastreável,openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,155,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-07-S02,R2-OPE-07-S02,r2-08-operacao-elastica-e-observavel,R2-OPE-07,Telemetria e SLA com investigação acionável,Alerta exercitado,openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,161,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-07-S03,R2-OPE-07-S03,r2-08-operacao-elastica-e-observavel,R2-OPE-07,Telemetria e SLA com investigação acionável,Backend de observabilidade fora,openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,167,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-08-S01,R2-OPE-08-S01,r2-08-operacao-elastica-e-observavel,R2-OPE-08,Segurança e reprodutibilidade de infraestrutura,AWS real,openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,179,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-08-S02,R2-OPE-08-S02,r2-08-operacao-elastica-e-observavel,R2-OPE-08,Segurança e reprodutibilidade de infraestrutura,IAM insuficiente,openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,185,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-08-S03,R2-OPE-08-S03,r2-08-operacao-elastica-e-observavel,R2-OPE-08,Segurança e reprodutibilidade de infraestrutura,Atualização de dependência,openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,191,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-09-S01,R2-OPE-09-S01,r2-08-operacao-elastica-e-observavel,R2-OPE-09,"SLO, isolamento e continuidade qualificados",Perfil de referência,openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,203,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-09-S02,R2-OPE-09-S02,r2-08-operacao-elastica-e-observavel,R2-OPE-09,"SLO, isolamento e continuidade qualificados",Manutenção e ruído,openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,209,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-09-S03,R2-OPE-09-S03,r2-08-operacao-elastica-e-observavel,R2-OPE-09,"SLO, isolamento e continuidade qualificados",Uso crítico,openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,215,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-09-qualificacao-e-rastreabilidade:R2-QUA-01-S01,R2-QUA-01-S01,r2-09-qualificacao-e-rastreabilidade,R2-QUA-01,Rastreabilidade do alvo até evidência,Novo requisito implementado,openspec/changes/r2-09-qualificacao-e-rastreabilidade/specs/qualificacao-integrada-r2/spec.md,11,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-09-qualificacao-e-rastreabilidade:R2-QUA-01-S02,R2-QUA-01-S02,r2-09-qualificacao-e-rastreabilidade,R2-QUA-01,Rastreabilidade do alvo até evidência,Evidência incompatível,openspec/changes/r2-09-qualificacao-e-rastreabilidade/specs/qualificacao-integrada-r2/spec.md,17,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-09-qualificacao-e-rastreabilidade:R2-QUA-01-S03,R2-QUA-01-S03,r2-09-qualificacao-e-rastreabilidade,R2-QUA-01,Rastreabilidade do alvo até evidência,Decisão ainda pendente,openspec/changes/r2-09-qualificacao-e-rastreabilidade/specs/qualificacao-integrada-r2/spec.md,23,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-09-qualificacao-e-rastreabilidade:R2-QUA-02-S01,R2-QUA-02-S01,r2-09-qualificacao-e-rastreabilidade,R2-QUA-02,Fixtures e oráculos independentes reproduzíveis,Ambiente limpo,openspec/changes/r2-09-qualificacao-e-rastreabilidade/specs/qualificacao-integrada-r2/spec.md,35,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-09-qualificacao-e-rastreabilidade:R2-QUA-02-S02,R2-QUA-02-S02,r2-09-qualificacao-e-rastreabilidade,R2-QUA-02,Fixtures e oráculos independentes reproduzíveis,Regressão do eco,openspec/changes/r2-09-qualificacao-e-rastreabilidade/specs/qualificacao-integrada-r2/spec.md,41,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-09-qualificacao-e-rastreabilidade:R2-QUA-02-S03,R2-QUA-02-S03,r2-09-qualificacao-e-rastreabilidade,R2-QUA-02,Fixtures e oráculos independentes reproduzíveis,Regressão financeira,openspec/changes/r2-09-qualificacao-e-rastreabilidade/specs/qualificacao-integrada-r2/spec.md,47,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-09-qualificacao-e-rastreabilidade:R2-QUA-03-S01,R2-QUA-03-S01,r2-09-qualificacao-e-rastreabilidade,R2-QUA-03,"Gates de contrato, experiência e operação",PR de backend,openspec/changes/r2-09-qualificacao-e-rastreabilidade/specs/qualificacao-integrada-r2/spec.md,59,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-09-qualificacao-e-rastreabilidade:R2-QUA-03-S02,R2-QUA-03-S02,r2-09-qualificacao-e-rastreabilidade,R2-QUA-03,"Gates de contrato, experiência e operação",UI sem backend,openspec/changes/r2-09-qualificacao-e-rastreabilidade/specs/qualificacao-integrada-r2/spec.md,65,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-09-qualificacao-e-rastreabilidade:R2-QUA-03-S03,R2-QUA-03-S03,r2-09-qualificacao-e-rastreabilidade,R2-QUA-03,"Gates de contrato, experiência e operação",P0 reaberto,openspec/changes/r2-09-qualificacao-e-rastreabilidade/specs/qualificacao-integrada-r2/spec.md,71,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-09-qualificacao-e-rastreabilidade:R2-QUA-04-S01,R2-QUA-04-S01,r2-09-qualificacao-e-rastreabilidade,R2-QUA-04,Evolução OpenSpec e baseline sem falso arquivamento,Importação deste pacote,openspec/changes/r2-09-qualificacao-e-rastreabilidade/specs/qualificacao-integrada-r2/spec.md,83,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-09-qualificacao-e-rastreabilidade:R2-QUA-04-S02,R2-QUA-04-S02,r2-09-qualificacao-e-rastreabilidade,R2-QUA-04,Evolução OpenSpec e baseline sem falso arquivamento,Mudança R2 concluída,openspec/changes/r2-09-qualificacao-e-rastreabilidade/specs/qualificacao-integrada-r2/spec.md,89,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-09-qualificacao-e-rastreabilidade:R2-QUA-04-S03,R2-QUA-04-S03,r2-09-qualificacao-e-rastreabilidade,R2-QUA-04,Evolução OpenSpec e baseline sem falso arquivamento,Regressão posterior,openspec/changes/r2-09-qualificacao-e-rastreabilidade/specs/qualificacao-integrada-r2/spec.md,95,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-01-custodia-e-integracao-externa:R3-EXE-01-S01,R3-EXE-01-S01,r3-01-custodia-e-integracao-externa,R3-EXE-01,Adapters executáveis e autenticação completa,conta REST homologada com API Key,openspec/changes/r3-01-custodia-e-integracao-externa/specs/01-custodia-e-integracao-externa/spec.md,8,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-01-custodia-e-integracao-externa:R3-EXE-01-S02,R3-EXE-01-S02,r3-01-custodia-e-integracao-externa,R3-EXE-01,Adapters executáveis e autenticação completa,adapter ausente ou autenticação incompleta,openspec/changes/r3-01-custodia-e-integracao-externa/specs/01-custodia-e-integracao-externa/spec.md,13,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-01-custodia-e-integracao-externa:R3-EXE-01-S03,R3-EXE-01-S03,r3-01-custodia-e-integracao-externa,R3-EXE-01,Adapters executáveis e autenticação completa,dois tenants com bindings específicos,openspec/changes/r3-01-custodia-e-integracao-externa/specs/01-custodia-e-integracao-externa/spec.md,18,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-01-custodia-e-integracao-externa:R3-EXE-02-S01,R3-EXE-02-S01,r3-01-custodia-e-integracao-externa,R3-EXE-02,Callback com confirmação de custódia,callback válido de operação conhecida,openspec/changes/r3-01-custodia-e-integracao-externa/specs/01-custodia-e-integracao-externa/spec.md,26,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-01-custodia-e-integracao-externa:R3-EXE-02-S02,R3-EXE-02-S02,r3-01-custodia-e-integracao-externa,R3-EXE-02,Callback com confirmação de custódia,banco indisponível ou assinatura inválida,openspec/changes/r3-01-custodia-e-integracao-externa/specs/01-custodia-e-integracao-externa/spec.md,31,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-01-custodia-e-integracao-externa:R3-EXE-02-S03,R3-EXE-02-S03,r3-01-custodia-e-integracao-externa,R3-EXE-02,Callback com confirmação de custódia,callback anterior à correlação e outro após final,openspec/changes/r3-01-custodia-e-integracao-externa/specs/01-custodia-e-integracao-externa/spec.md,36,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-01-custodia-e-integracao-externa:R3-EXE-03-S01,R3-EXE-03-S01,r3-01-custodia-e-integracao-externa,R3-EXE-03,Recuperação de efeito incerto e fencing,queda após intenção antes do HTTP,openspec/changes/r3-01-custodia-e-integracao-externa/specs/01-custodia-e-integracao-externa/spec.md,44,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-01-custodia-e-integracao-externa:R3-EXE-03-S02,R3-EXE-03-S02,r3-01-custodia-e-integracao-externa,R3-EXE-03,Recuperação de efeito incerto e fencing,provedor executou e a resposta se perdeu,openspec/changes/r3-01-custodia-e-integracao-externa/specs/01-custodia-e-integracao-externa/spec.md,49,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-01-custodia-e-integracao-externa:R3-EXE-03-S03,R3-EXE-03-S03,r3-01-custodia-e-integracao-externa,R3-EXE-03,Recuperação de efeito incerto e fencing,owner antigo ou replay com aplicação/hash distintos,openspec/changes/r3-01-custodia-e-integracao-externa/specs/01-custodia-e-integracao-externa/spec.md,54,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-01-custodia-e-integracao-externa:R3-EXE-04-S01,R3-EXE-04-S01,r3-01-custodia-e-integracao-externa,R3-EXE-04,"Relógios de retry, polling e prazo final",provedor saudável demora com polling e callback ativos,openspec/changes/r3-01-custodia-e-integracao-externa/specs/01-custodia-e-integracao-externa/spec.md,62,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-01-custodia-e-integracao-externa:R3-EXE-04-S02,R3-EXE-04-S02,r3-01-custodia-e-integracao-externa,R3-EXE-04,"Relógios de retry, polling e prazo final",primeira falha em t1 com TTL 30 segundos,openspec/changes/r3-01-custodia-e-integracao-externa/specs/01-custodia-e-integracao-externa/spec.md,67,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-01-custodia-e-integracao-externa:R3-EXE-04-S03,R3-EXE-04-S03,r3-01-custodia-e-integracao-externa,R3-EXE-04,"Relógios de retry, polling e prazo final",pausa entre decisão e commit atravessa SLA,openspec/changes/r3-01-custodia-e-integracao-externa/specs/01-custodia-e-integracao-externa/spec.md,72,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-01-custodia-e-integracao-externa:R3-EXE-05-S01,R3-EXE-05-S01,r3-01-custodia-e-integracao-externa,R3-EXE-05,Topologia de mensagens e quarentena recuperável,primeira inicialização sem assinatura financeira,openspec/changes/r3-01-custodia-e-integracao-externa/specs/01-custodia-e-integracao-externa/spec.md,80,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-01-custodia-e-integracao-externa:R3-EXE-05-S02,R3-EXE-05-S02,r3-01-custodia-e-integracao-externa,R3-EXE-05,Topologia de mensagens e quarentena recuperável,envelope inválido ou versão desconhecida,openspec/changes/r3-01-custodia-e-integracao-externa/specs/01-custodia-e-integracao-externa/spec.md,85,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-01-custodia-e-integracao-externa:R3-EXE-05-S03,R3-EXE-05-S03,r3-01-custodia-e-integracao-externa,R3-EXE-05,Topologia de mensagens e quarentena recuperável,broker cai e retorna,openspec/changes/r3-01-custodia-e-integracao-externa/specs/01-custodia-e-integracao-externa/spec.md,90,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-02-portfolio-e-contratos-efetivos:R3-CAT-01-S01,R3-CAT-01-S01,r3-02-portfolio-e-contratos-efetivos,R3-CAT-01,Precisão numérica e validação de schemas,inteiro 9007199254740993 e decimal exato,openspec/changes/r3-02-portfolio-e-contratos-efetivos/specs/02-portfolio-e-contratos-efetivos/spec.md,8,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-02-portfolio-e-contratos-efetivos:R3-CAT-01-S02,R3-CAT-01-S02,r3-02-portfolio-e-contratos-efetivos,R3-CAT-01,Precisão numérica e validação de schemas,"enum, nested schema ou additionalProperties violados",openspec/changes/r3-02-portfolio-e-contratos-efetivos/specs/02-portfolio-e-contratos-efetivos/spec.md,13,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-02-portfolio-e-contratos-efetivos:R3-CAT-01-S03,R3-CAT-01-S03,r3-02-portfolio-e-contratos-efetivos,R3-CAT-01,Precisão numérica e validação de schemas,payload abusivo A e cliente B saudável,openspec/changes/r3-02-portfolio-e-contratos-efetivos/specs/02-portfolio-e-contratos-efetivos/spec.md,18,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-02-portfolio-e-contratos-efetivos:R3-CAT-02-S01,R3-CAT-02-S01,r3-02-portfolio-e-contratos-efetivos,R3-CAT-02,Política efetiva e representação por cliente,mesmo serviço com dois perfis e SLAs,openspec/changes/r3-02-portfolio-e-contratos-efetivos/specs/02-portfolio-e-contratos-efetivos/spec.md,26,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-02-portfolio-e-contratos-efetivos:R3-CAT-02-S02,R3-CAT-02-S02,r3-02-portfolio-e-contratos-efetivos,R3-CAT-02,Política efetiva e representação por cliente,versão não ofertada ou override inválido,openspec/changes/r3-02-portfolio-e-contratos-efetivos/specs/02-portfolio-e-contratos-efetivos/spec.md,31,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-02-portfolio-e-contratos-efetivos:R3-CAT-02-S03,R3-CAT-02-S03,r3-02-portfolio-e-contratos-efetivos,R3-CAT-02,Política efetiva e representação por cliente,nova publicação durante execução,openspec/changes/r3-02-portfolio-e-contratos-efetivos/specs/02-portfolio-e-contratos-efetivos/spec.md,36,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-02-portfolio-e-contratos-efetivos:R3-CAT-03-S01,R3-CAT-03-S01,r3-02-portfolio-e-contratos-efetivos,R3-CAT-03,Agregação e composição com executor de DAG,A/B independentes e C depende de ambos,openspec/changes/r3-02-portfolio-e-contratos-efetivos/specs/02-portfolio-e-contratos-efetivos/spec.md,44,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-02-portfolio-e-contratos-efetivos:R3-CAT-03-S02,R3-CAT-03-S02,r3-02-portfolio-e-contratos-efetivos,R3-CAT-03,Agregação e composição com executor de DAG,ciclo ou contrato incompatível entre etapas,openspec/changes/r3-02-portfolio-e-contratos-efetivos/specs/02-portfolio-e-contratos-efetivos/spec.md,49,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-02-portfolio-e-contratos-efetivos:R3-CAT-03-S03,R3-CAT-03-S03,r3-02-portfolio-e-contratos-efetivos,R3-CAT-03,Agregação e composição com executor de DAG,queda após A e falha B,openspec/changes/r3-02-portfolio-e-contratos-efetivos/specs/02-portfolio-e-contratos-efetivos/spec.md,54,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-02-portfolio-e-contratos-efetivos:R3-CAT-04-S01,R3-CAT-04-S01,r3-02-portfolio-e-contratos-efetivos,R3-CAT-04,Resolução indexada e projeção disponível,tenant com 150 ofertas,openspec/changes/r3-02-portfolio-e-contratos-efetivos/specs/02-portfolio-e-contratos-efetivos/spec.md,62,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-02-portfolio-e-contratos-efetivos:R3-CAT-04-S02,R3-CAT-04-S02,r3-02-portfolio-e-contratos-efetivos,R3-CAT-04,Resolução indexada e projeção disponível,Atlas e Redis indisponíveis com projeção válida,openspec/changes/r3-02-portfolio-e-contratos-efetivos/specs/02-portfolio-e-contratos-efetivos/spec.md,67,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-02-portfolio-e-contratos-efetivos:R3-CAT-04-S03,R3-CAT-04-S03,r3-02-portfolio-e-contratos-efetivos,R3-CAT-04,Resolução indexada e projeção disponível,snapshot vencido ou revogado,openspec/changes/r3-02-portfolio-e-contratos-efetivos/specs/02-portfolio-e-contratos-efetivos/spec.md,72,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-03-capacidade-credenciais-e-latencia:R3-INT-01-S01,R3-INT-01-S01,r3-03-capacidade-credenciais-e-latencia,R3-INT-01,Controle adaptativo conectado a todo I/O,provedor aumenta capacidade sob demanda,openspec/changes/r3-03-capacidade-credenciais-e-latencia/specs/03-capacidade-credenciais-e-latencia/spec.md,8,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
