scenario_key,scenario_id,change,requirement_id,requirement_title,scenario_title,status,evidence,spec,line,source_digest
r2-08-operacao-elastica-e-observavel:R2-OPE-03-S02,R2-OPE-03-S02,r2-08-operacao-elastica-e-observavel,R2-OPE-03,Probes por capacidade e drenagem,Rolling update,PASS_UNITARIO,go test ./internal/platform/httpserver — TestShutdownWaitsForAcceptedRequest drena requisição aceita antes de encerrar,openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,65,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-03-S03,R2-OPE-03-S03,r2-08-operacao-elastica-e-observavel,R2-OPE-03,Probes por capacidade e drenagem,Provedor fora,PASS_INTEGRADO_LOCAL,"provider-outage-runtime-latest.json — provider-sim fora, SYNC respondeu 504 sem sucesso fictício, GET preservou estado, capacidade fechou transporte e workloads não afetados não reiniciaram",openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,71,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-04-S01,R2-OPE-04-S01,r2-08-operacao-elastica-e-observavel,R2-OPE-04,"Escala de pods, nós e dados sem chamados rotineiros",Fila cresce com CPU baixa,PARCIAL_ESTRUTURAL,scaling-policy-latest.log — KEDA consulta backlog pendente e HPA/PDB/topology spread estão declarados,openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,83,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-04-S02,R2-OPE-04-S02,r2-08-operacao-elastica-e-observavel,R2-OPE-04,"Escala de pods, nós e dados sem chamados rotineiros",Célula próxima do envelope,PASS_ESTRUTURAL,"scaling-policy-latest.log — ppd declara envelope 3→6 réplicas, PDB e placement por hostname",openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,89,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-04-S03,R2-OPE-04-S03,r2-08-operacao-elastica-e-observavel,R2-OPE-04,"Escala de pods, nós e dados sem chamados rotineiros",Quota esgotada,PASS_UNITARIO,"capacity-quota-latest.log — 60 contenders em réplicas/células, limites A/B preservados, expiração não reciclada por owner stale e rate limit isolado",openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,95,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-05-S01,R2-OPE-05-S01,r2-08-operacao-elastica-e-observavel,R2-OPE-05,"Placement, fencing e recursos por ambiente e célula",Cliente realocado,PASS_INTEGRADO_LOCAL,placement-relocation-latest.log — consulta pública do mesmo tenant resolveu protocolos antigos na célula A e novos na B após realocação,openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,107,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-05-S02,R2-OPE-05-S02,r2-08-operacao-elastica-e-observavel,R2-OPE-05,"Placement, fencing e recursos por ambiente e célula",Dois ambientes/células,PASS_ESTRUTURAL,environment-cell-boundary-latest.log — nomes de recursos SNS/SQS ficaram distintos para dev/hom e células A/B pelo prefixo QUEUE_NAMESPACE,openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,113,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-05-S03,R2-OPE-05-S03,r2-08-operacao-elastica-e-observavel,R2-OPE-05,"Placement, fencing e recursos por ambiente e célula",Falha parcial de provisionamento,PASS_INTEGRADO_LOCAL,provisioning-readiness-latest.log — célula sem headroom qualificado ficou em PROVISIONING sem placement de tráfego e duas reconciliações mantiveram uma única solicitação de provisionamento,openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,119,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-06-S01,R2-OPE-06-S01,r2-08-operacao-elastica-e-observavel,R2-OPE-06,Fallback seletivo e dependências mínimas,Reinício com broker fora,PASS_INTEGRADO_LOCAL,"broker-outage-runtime-latest.json — localstack indisponível, Órbita/Cometa recriados prontos, SYNC/GET SUCCEEDED e broker restaurado",openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,131,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-06-S02,R2-OPE-06-S02,r2-08-operacao-elastica-e-observavel,R2-OPE-06,Fallback seletivo e dependências mínimas,Redis lenta,PASS_UNITARIO,redis-l1-fallback-latest.log — TestOAuthL1RemainsUsableWhenResolverBecomesUnavailable reutilizou o token L1 sem nova emissão quando o resolver Redis ficou indisponível,openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,137,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-06-S03,R2-OPE-06-S03,r2-08-operacao-elastica-e-observavel,R2-OPE-06,Fallback seletivo e dependências mínimas,Todas cópias autoritativas indisponíveis,PASS_INTEGRADO_LOCAL,authoritative-outage-runtime-latest.json — PostgreSQL parado produziu 503 admission_unavailable sem protocolo,openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,143,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-07-S01,R2-OPE-07-S01,r2-08-operacao-elastica-e-observavel,R2-OPE-07,Telemetria e SLA com investigação acionável,Fluxo rastreável,PASS_INTEGRADO_LOCAL,"traceability-runtime-latest.json — jornada ASYNC correlacionou trace durável entre intenção, logs de Órbita/Cometa e timeline administrativa",openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,155,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-07-S02,R2-OPE-07-S02,r2-08-operacao-elastica-e-observavel,R2-OPE-07,Telemetria e SLA com investigação acionável,Alerta exercitado,PASS_INTEGRADO_LOCAL,observability-alert-latest.log + observability-alert-runtime-latest.log + observability-outbox-runtime-latest.log — regras/runbooks e perda de telemetria foram exercitados,openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,161,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-07-S03,R2-OPE-07-S03,r2-08-operacao-elastica-e-observavel,R2-OPE-07,Telemetria e SLA com investigação acionável,Backend de observabilidade fora,PASS_UNITARIO,go test ./internal/platform/httpserver — TestTelemetryDropsWithoutBlockingBusiness limita buffer e sinaliza descarte sem bloquear negócio,openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,167,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-08-S01,R2-OPE-08-S01,r2-08-operacao-elastica-e-observavel,R2-OPE-08,Segurança e reprodutibilidade de infraestrutura,AWS real,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,179,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-08-S02,R2-OPE-08-S02,r2-08-operacao-elastica-e-observavel,R2-OPE-08,Segurança e reprodutibilidade de infraestrutura,IAM insuficiente,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,185,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-08-S03,R2-OPE-08-S03,r2-08-operacao-elastica-e-observavel,R2-OPE-08,Segurança e reprodutibilidade de infraestrutura,Atualização de dependência,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,191,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-09-S01,R2-OPE-09-S01,r2-08-operacao-elastica-e-observavel,R2-OPE-09,"SLO, isolamento e continuidade qualificados",Perfil de referência,PASS_INTEGRADO_LOCAL,"slo-load-latest.json — 30 admissões ASYNC e 30 GETs autenticados, payload 59989 bytes, concorrência 5, p95/p99 dentro das metas propostas",openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,203,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-09-S02,R2-OPE-09-S02,r2-08-operacao-elastica-e-observavel,R2-OPE-09,"SLO, isolamento e continuidade qualificados",Manutenção e ruído,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,209,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-08-operacao-elastica-e-observavel:R2-OPE-09-S03,R2-OPE-09-S03,r2-08-operacao-elastica-e-observavel,R2-OPE-09,"SLO, isolamento e continuidade qualificados",Uso crítico,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r2-08-operacao-elastica-e-observavel/specs/operacao-elastica-e-observavel/spec.md,215,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-09-qualificacao-e-rastreabilidade:R2-QUA-01-S01,R2-QUA-01-S01,r2-09-qualificacao-e-rastreabilidade,R2-QUA-01,Rastreabilidade do alvo até evidência,Novo requisito implementado,PASS_ESTRUTURAL,"r2-cat-dad-qualification.log + r2-int-exe-qualification.log — cenários com prova ligam comando, ambiente, SHA e limite na matriz",openspec/changes/r2-09-qualificacao-e-rastreabilidade/specs/qualificacao-integrada-r2/spec.md,11,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-09-qualificacao-e-rastreabilidade:R2-QUA-01-S02,R2-QUA-01-S02,r2-09-qualificacao-e-rastreabilidade,R2-QUA-01,Rastreabilidade do alvo até evidência,Evidência incompatível,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r2-09-qualificacao-e-rastreabilidade/specs/qualificacao-integrada-r2/spec.md,17,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-09-qualificacao-e-rastreabilidade:R2-QUA-01-S03,R2-QUA-01-S03,r2-09-qualificacao-e-rastreabilidade,R2-QUA-01,Rastreabilidade do alvo até evidência,Decisão ainda pendente,PASS_ESTRUTURAL,OPENSPEC-AUDIT-2026-09-10.md + FINAL_REPORT.md — pendências de aprovação e cenários não exercitados permanecem abertas,openspec/changes/r2-09-qualificacao-e-rastreabilidade/specs/qualificacao-integrada-r2/spec.md,23,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-09-qualificacao-e-rastreabilidade:R2-QUA-02-S01,R2-QUA-02-S01,r2-09-qualificacao-e-rastreabilidade,R2-QUA-02,Fixtures e oráculos independentes reproduzíveis,Ambiente limpo,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r2-09-qualificacao-e-rastreabilidade/specs/qualificacao-integrada-r2/spec.md,35,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-09-qualificacao-e-rastreabilidade:R2-QUA-02-S02,R2-QUA-02-S02,r2-09-qualificacao-e-rastreabilidade,R2-QUA-02,Fixtures e oráculos independentes reproduzíveis,Regressão do eco,PASS_UNITARIO,"qualification-echo-regression-latest.log — fixture HTTP devolveu SUCCEEDED com input ecoado em SYNC e ASYNC, e o oráculo de conteúdo rejeitou a resposta",openspec/changes/r2-09-qualificacao-e-rastreabilidade/specs/qualificacao-integrada-r2/spec.md,41,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-09-qualificacao-e-rastreabilidade:R2-QUA-02-S03,R2-QUA-02-S03,r2-09-qualificacao-e-rastreabilidade,R2-QUA-02,Fixtures e oráculos independentes reproduzíveis,Regressão financeira,PASS_INTEGRADO_LOCAL,"qualification-finance-regression-latest.log — PostgreSQL confirmou duas capturas consumidas no limite, terceira tentativa bloqueada antes da chamada externa e saldo disponível zero",openspec/changes/r2-09-qualificacao-e-rastreabilidade/specs/qualificacao-integrada-r2/spec.md,47,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-09-qualificacao-e-rastreabilidade:R2-QUA-03-S01,R2-QUA-03-S01,r2-09-qualificacao-e-rastreabilidade,R2-QUA-03,"Gates de contrato, experiência e operação",PR de backend,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r2-09-qualificacao-e-rastreabilidade/specs/qualificacao-integrada-r2/spec.md,59,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-09-qualificacao-e-rastreabilidade:R2-QUA-03-S02,R2-QUA-03-S02,r2-09-qualificacao-e-rastreabilidade,R2-QUA-03,"Gates de contrato, experiência e operação",UI sem backend,PASS_INTEGRADO_LOCAL,"browser-smoke.json — gate distingue build do portal de jornada autenticada no backend real, sem promover mock",openspec/changes/r2-09-qualificacao-e-rastreabilidade/specs/qualificacao-integrada-r2/spec.md,65,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-09-qualificacao-e-rastreabilidade:R2-QUA-03-S03,R2-QUA-03-S03,r2-09-qualificacao-e-rastreabilidade,R2-QUA-03,"Gates de contrato, experiência e operação",P0 reaberto,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r2-09-qualificacao-e-rastreabilidade/specs/qualificacao-integrada-r2/spec.md,71,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-09-qualificacao-e-rastreabilidade:R2-QUA-04-S01,R2-QUA-04-S01,r2-09-qualificacao-e-rastreabilidade,R2-QUA-04,Evolução OpenSpec e baseline sem falso arquivamento,Importação deste pacote,PASS_ESTRUTURAL,"OPENSPEC-AUDIT-2026-09-10.md — changes R2 e histórico v4 permanecem separados, com validação OpenSpec strict",openspec/changes/r2-09-qualificacao-e-rastreabilidade/specs/qualificacao-integrada-r2/spec.md,83,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-09-qualificacao-e-rastreabilidade:R2-QUA-04-S02,R2-QUA-04-S02,r2-09-qualificacao-e-rastreabilidade,R2-QUA-04,Evolução OpenSpec e baseline sem falso arquivamento,Mudança R2 concluída,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r2-09-qualificacao-e-rastreabilidade/specs/qualificacao-integrada-r2/spec.md,89,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r2-09-qualificacao-e-rastreabilidade:R2-QUA-04-S03,R2-QUA-04-S03,r2-09-qualificacao-e-rastreabilidade,R2-QUA-04,Evolução OpenSpec e baseline sem falso arquivamento,Regressão posterior,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r2-09-qualificacao-e-rastreabilidade/specs/qualificacao-integrada-r2/spec.md,95,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-01-custodia-e-integracao-externa:R3-EXE-01-S01,R3-EXE-01-S01,r3-01-custodia-e-integracao-externa,R3-EXE-01,Adapters executáveis e autenticação completa,conta REST homologada com API Key,PARCIAL_INTEGRADO,r2-rest-adapter-latest.log — TestVersionedRESTAdapterUsesAPIKeyAndAsyncMarker com API Key por binding e fluxo 202/PENDING → 200/SUCCEEDED,openspec/changes/r3-01-custodia-e-integracao-externa/specs/01-custodia-e-integracao-externa/spec.md,8,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-01-custodia-e-integracao-externa:R3-EXE-01-S02,R3-EXE-01-S02,r3-01-custodia-e-integracao-externa,R3-EXE-01,Adapters executáveis e autenticação completa,adapter ausente ou autenticação incompleta,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-01-custodia-e-integracao-externa/specs/01-custodia-e-integracao-externa/spec.md,13,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-01-custodia-e-integracao-externa:R3-EXE-01-S03,R3-EXE-01-S03,r3-01-custodia-e-integracao-externa,R3-EXE-01,Adapters executáveis e autenticação completa,dois tenants com bindings específicos,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-01-custodia-e-integracao-externa/specs/01-custodia-e-integracao-externa/spec.md,18,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-01-custodia-e-integracao-externa:R3-EXE-02-S01,R3-EXE-02-S01,r3-01-custodia-e-integracao-externa,R3-EXE-02,Callback com confirmação de custódia,callback válido de operação conhecida,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-01-custodia-e-integracao-externa/specs/01-custodia-e-integracao-externa/spec.md,26,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-01-custodia-e-integracao-externa:R3-EXE-02-S02,R3-EXE-02-S02,r3-01-custodia-e-integracao-externa,R3-EXE-02,Callback com confirmação de custódia,banco indisponível ou assinatura inválida,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-01-custodia-e-integracao-externa/specs/01-custodia-e-integracao-externa/spec.md,31,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-01-custodia-e-integracao-externa:R3-EXE-02-S03,R3-EXE-02-S03,r3-01-custodia-e-integracao-externa,R3-EXE-02,Callback com confirmação de custódia,callback anterior à correlação e outro após final,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-01-custodia-e-integracao-externa/specs/01-custodia-e-integracao-externa/spec.md,36,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-01-custodia-e-integracao-externa:R3-EXE-03-S01,R3-EXE-03-S01,r3-01-custodia-e-integracao-externa,R3-EXE-03,Recuperação de efeito incerto e fencing,queda após intenção antes do HTTP,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-01-custodia-e-integracao-externa/specs/01-custodia-e-integracao-externa/spec.md,44,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-01-custodia-e-integracao-externa:R3-EXE-03-S02,R3-EXE-03-S02,r3-01-custodia-e-integracao-externa,R3-EXE-03,Recuperação de efeito incerto e fencing,provedor executou e a resposta se perdeu,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-01-custodia-e-integracao-externa/specs/01-custodia-e-integracao-externa/spec.md,49,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-01-custodia-e-integracao-externa:R3-EXE-03-S03,R3-EXE-03-S03,r3-01-custodia-e-integracao-externa,R3-EXE-03,Recuperação de efeito incerto e fencing,owner antigo ou replay com aplicação/hash distintos,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-01-custodia-e-integracao-externa/specs/01-custodia-e-integracao-externa/spec.md,54,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-01-custodia-e-integracao-externa:R3-EXE-04-S01,R3-EXE-04-S01,r3-01-custodia-e-integracao-externa,R3-EXE-04,"Relógios de retry, polling e prazo final",provedor saudável demora com polling e callback ativos,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-01-custodia-e-integracao-externa/specs/01-custodia-e-integracao-externa/spec.md,62,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-01-custodia-e-integracao-externa:R3-EXE-04-S02,R3-EXE-04-S02,r3-01-custodia-e-integracao-externa,R3-EXE-04,"Relógios de retry, polling e prazo final",primeira falha em t1 com TTL 30 segundos,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-01-custodia-e-integracao-externa/specs/01-custodia-e-integracao-externa/spec.md,67,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-01-custodia-e-integracao-externa:R3-EXE-04-S03,R3-EXE-04-S03,r3-01-custodia-e-integracao-externa,R3-EXE-04,"Relógios de retry, polling e prazo final",pausa entre decisão e commit atravessa SLA,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-01-custodia-e-integracao-externa/specs/01-custodia-e-integracao-externa/spec.md,72,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-01-custodia-e-integracao-externa:R3-EXE-05-S01,R3-EXE-05-S01,r3-01-custodia-e-integracao-externa,R3-EXE-05,Topologia de mensagens e quarentena recuperável,primeira inicialização sem assinatura financeira,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-01-custodia-e-integracao-externa/specs/01-custodia-e-integracao-externa/spec.md,80,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-01-custodia-e-integracao-externa:R3-EXE-05-S02,R3-EXE-05-S02,r3-01-custodia-e-integracao-externa,R3-EXE-05,Topologia de mensagens e quarentena recuperável,envelope inválido ou versão desconhecida,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-01-custodia-e-integracao-externa/specs/01-custodia-e-integracao-externa/spec.md,85,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-01-custodia-e-integracao-externa:R3-EXE-05-S03,R3-EXE-05-S03,r3-01-custodia-e-integracao-externa,R3-EXE-05,Topologia de mensagens e quarentena recuperável,broker cai e retorna,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-01-custodia-e-integracao-externa/specs/01-custodia-e-integracao-externa/spec.md,90,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-02-portfolio-e-contratos-efetivos:R3-CAT-01-S01,R3-CAT-01-S01,r3-02-portfolio-e-contratos-efetivos,R3-CAT-01,Precisão numérica e validação de schemas,inteiro 9007199254740993 e decimal exato,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-02-portfolio-e-contratos-efetivos/specs/02-portfolio-e-contratos-efetivos/spec.md,8,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-02-portfolio-e-contratos-efetivos:R3-CAT-01-S02,R3-CAT-01-S02,r3-02-portfolio-e-contratos-efetivos,R3-CAT-01,Precisão numérica e validação de schemas,"enum, nested schema ou additionalProperties violados",NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-02-portfolio-e-contratos-efetivos/specs/02-portfolio-e-contratos-efetivos/spec.md,13,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-02-portfolio-e-contratos-efetivos:R3-CAT-01-S03,R3-CAT-01-S03,r3-02-portfolio-e-contratos-efetivos,R3-CAT-01,Precisão numérica e validação de schemas,payload abusivo A e cliente B saudável,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-02-portfolio-e-contratos-efetivos/specs/02-portfolio-e-contratos-efetivos/spec.md,18,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-02-portfolio-e-contratos-efetivos:R3-CAT-02-S01,R3-CAT-02-S01,r3-02-portfolio-e-contratos-efetivos,R3-CAT-02,Política efetiva e representação por cliente,mesmo serviço com dois perfis e SLAs,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-02-portfolio-e-contratos-efetivos/specs/02-portfolio-e-contratos-efetivos/spec.md,26,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-02-portfolio-e-contratos-efetivos:R3-CAT-02-S02,R3-CAT-02-S02,r3-02-portfolio-e-contratos-efetivos,R3-CAT-02,Política efetiva e representação por cliente,versão não ofertada ou override inválido,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-02-portfolio-e-contratos-efetivos/specs/02-portfolio-e-contratos-efetivos/spec.md,31,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-02-portfolio-e-contratos-efetivos:R3-CAT-02-S03,R3-CAT-02-S03,r3-02-portfolio-e-contratos-efetivos,R3-CAT-02,Política efetiva e representação por cliente,nova publicação durante execução,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-02-portfolio-e-contratos-efetivos/specs/02-portfolio-e-contratos-efetivos/spec.md,36,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
r3-02-portfolio-e-contratos-efetivos:R3-CAT-03-S01,R3-CAT-03-S01,r3-02-portfolio-e-contratos-efetivos,R3-CAT-03,Agregação e composição com executor de DAG,A/B independentes e C depende de ambos,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/r3-02-portfolio-e-contratos-efetivos/specs/02-portfolio-e-contratos-efetivos/spec.md,44,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
